Georgia Department of Education
FTE Enrollment by Grade Level(PK-12) - Fiscal Year 2017-3 Data Report
"March 2, 2017 (FTE 2017-3)"
761-Atlanta Public Schools
 
System ID, System Name,School Name, Total,Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
761,"Atlanta Public Schools","0413 -Adamsville Primary School",395,52,124,101,118,0,0,0,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0415 -Atlanta Classical Academy",586,0,54,55,56,55,54,55,54,54,54,53,42,0,0
761,"Atlanta Public Schools","0505 -Atlanta Neighborhood Charter - Elementary",409,0,64,66,66,69,72,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0206 -Atlanta Neighborhood Charter - Middle",235,0,0,0,0,0,0,0,78,80,77,0,0,0,0
761,"Atlanta Public Schools","1411 -B.E.S.T Academy",422,0,0,0,0,0,0,0,63,63,75,64,65,58,34
761,"Atlanta Public Schools","5066 -Barack and Michelle Obama Academy",272,34,52,32,34,35,41,44,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0604 -Bazoline E. Usher/Collier Heights Elmentary School",479,18,80,61,92,75,73,80,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3051 -Beecher Hills Elementary School",352,22,53,48,54,66,61,48,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0182 -Benjamin E. Mays High School",1584,0,0,0,0,0,0,0,0,0,0,481,352,391,360
761,"Atlanta Public Schools","5051 -Benteen Elementary School",316,19,50,45,55,48,57,42,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0303 -Bolton Academy Elementary ",586,68,85,79,94,92,89,79,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0315 -Booker T. Washington High School",740,0,0,0,0,0,0,0,0,0,0,216,198,145,181
761,"Atlanta Public Schools","0305 -Burgess-Peterson Elementary School",407,68,60,64,61,53,57,44,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1413 -Carver High School",627,0,0,0,0,0,0,0,0,0,0,233,142,124,128
761,"Atlanta Public Schools","0196 -Cascade Elementary School",438,19,74,86,74,66,70,49,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0199 -Centennial Place Academy (Charter)",765,0,113,99,109,85,94,80,72,66,47,0,0,0,0
761,"Atlanta Public Schools","0515 -Charles Drew Charter JA/SR Academy",740,0,0,0,0,0,0,0,134,127,116,134,87,68,74
761,"Atlanta Public Schools","2560 -Charles L. Gideons Elementary School",287,16,42,46,47,45,43,48,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0201 -Charles R. Drew Charter School",994,86,158,158,165,149,142,136,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4056 -Cleveland Avenue Elementary School",368,20,65,59,54,57,62,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3057 -Continental Colony Elementary School",460,34,63,77,69,71,68,78,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1410 -Corretta Scott King Young Womens' Leadership Academy",410,0,0,0,0,0,0,0,56,72,62,55,73,43,49
761,"Atlanta Public Schools","0173 -Crawford Long Middle School",668,0,0,0,0,0,0,0,240,218,210,0,0,0,0
761,"Atlanta Public Schools","2664 -Crim High School",137,0,0,0,0,0,0,0,0,0,0,46,35,29,27
761,"Atlanta Public Schools","1409 -D. M. Therrell High School",803,0,0,0,0,0,0,0,0,0,0,280,199,181,143
761,"Atlanta Public Schools","1563 -David T Howard Middle School",1085,0,0,0,0,0,0,0,379,363,343,0,0,0,0
761,"Atlanta Public Schools","0304 -Deerwood Academy ",731,42,115,108,121,117,112,116,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1066 -E. Rivers Elementary School",787,53,117,129,121,117,114,136,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1063 -Emma Hutchinson Elementary School",499,19,81,95,88,74,71,71,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5566 -F. L. Stanton Elementary School",309,18,38,53,43,48,55,54,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3059 -Fain Elementary School",471,20,68,91,78,78,64,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0105 -Finch Elementary",588,49,80,93,90,115,78,83,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5567 -Fred A. Toomer Elementary School",354,60,46,52,49,44,55,48,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4058 -Frederick Douglass High School",858,0,0,0,0,0,0,0,0,0,0,342,205,186,125
761,"Atlanta Public Schools","0106 -G.W. Carver High School Early College",357,0,0,0,0,0,0,0,0,0,0,86,111,78,82
761,"Atlanta Public Schools","1560 -Garden Hills Elementary School",490,22,85,83,73,82,68,77,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0403 -Hank Aaron New Beginnings Academy",158,0,0,0,0,0,0,0,12,30,40,49,13,7,7
761,"Atlanta Public Schools","0504 -Harper-Archer Middle School",748,0,0,0,0,0,0,0,260,245,243,0,0,0,0
761,"Atlanta Public Schools","0103 -Heritage Academy Elementary School",498,22,70,76,87,94,87,62,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0100 -Herman J. Russell West End Academy",562,0,0,0,0,0,0,0,179,191,192,0,0,0,0
761,"Atlanta Public Schools","0207 -Hillside Conant School",69,0,0,0,1,5,1,5,8,7,13,12,12,5,0
761,"Atlanta Public Schools","2563 -Jackson Elementary School",768,0,114,132,124,136,130,132,0,0,0,0,0,0,0
