Georgia Department of Education
FTE Enrollment by Grade Level(PK-12) - Fiscal Year 2010-1 Data Report
"Oct 6, 2009 (FTE 2010-1)"
761-Atlanta Public Schools
 
System ID, System Name,School Name, Total,Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
761,"Atlanta Public Schools","2050 -Adamsville Elementary School",360,0,63,50,68,65,70,44,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0505 -Atlanta Neighborhood Charter - Elementary",348,0,60,60,60,59,57,52,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0206 -Atlanta Neighborhood Charter - Middle",162,0,0,0,0,0,0,0,72,50,40,0,0,0,0
761,"Atlanta Public Schools","0117 -Atlanta Preparatory Academy",250,0,57,50,44,46,36,17,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1008 -Bakers Ferry-Residential Facility",12,0,0,0,0,0,0,0,0,3,1,6,0,2,0
761,"Atlanta Public Schools","5066 -Barack and Michelle Obama Academy",310,0,49,49,50,51,51,60,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0604 -Bazoline E. Usher/Collier Heights Elmentary School",439,20,73,65,62,77,76,66,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3051 -Beecher Hills Elementary School",369,39,64,54,54,62,53,43,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0182 -Benjamin E. Mays High School",1771,0,0,0,0,0,0,0,0,0,0,694,385,338,354
761,"Atlanta Public Schools","5051 -Benteen Elementary School",248,0,39,43,40,40,35,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1052 -Bethune Elementary School",348,0,52,61,55,69,58,53,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0303 -Bolton Academy Elementary ",529,20,111,91,93,69,81,64,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0113 -Booker T. Washington - Early College Small School",68,0,0,0,0,0,0,0,0,0,0,68,0,0,0
761,"Atlanta Public Schools","0112 -Booker T. Washington High School - Banking  Finance and Investment Small Sc",97,0,0,0,0,0,0,0,0,0,0,97,0,0,0
761,"Atlanta Public Schools","0114 -Booker T. Washington High School - Health  Sciences and Nutrition Small Sch",90,0,0,0,0,0,0,0,0,0,0,90,0,0,0
761,"Atlanta Public Schools","0305 -Burgess-Peterson Elementary School",299,53,42,42,34,43,41,44,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5054 -Capitol View Elementary School",278,0,41,50,44,68,43,32,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0196 -Cascade Elementary School",394,0,81,67,60,72,73,41,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0199 -Centennial Place Academy (Charter)",482,0,88,98,77,73,73,73,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2560 -Charles L. Gideons Elementary School",631,61,86,87,102,103,92,100,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0201 -Charles R. Drew Charter School",819,39,86,79,84,83,87,75,96,100,90,0,0,0,0
761,"Atlanta Public Schools","4056 -Cleveland Avenue Elementary School",360,20,47,51,62,63,56,61,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5056 -Coan Middle School",327,0,0,0,0,0,0,0,113,106,108,0,0,0,0
761,"Atlanta Public Schools","2057 -Connally Elementary School",414,21,62,62,70,76,67,56,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3057 -Continental Colony Elementary School",371,0,62,66,66,63,62,52,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4057 -Cook Elementary School",356,22,51,53,51,64,49,66,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0908 -Coretta Scott King Young Womens Leadership Academy - C",392,0,0,0,0,0,0,0,126,121,145,0,0,0,0
761,"Atlanta Public Schools","0173 -Crawford Long Middle School",597,0,0,0,0,0,0,0,220,169,208,0,0,0,0
761,"Atlanta Public Schools","2664 -Crim High School",520,0,0,0,0,0,0,0,0,0,27,98,131,132,132
761,"Atlanta Public Schools","1563 -David T Howard Middle School",777,0,0,0,0,0,0,0,288,260,229,0,0,0,0
761,"Atlanta Public Schools","0304 -Deerwood Academy ",660,20,100,95,126,100,121,98,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1066 -E. Rivers Elementary School",528,28,100,87,91,87,69,66,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2059 -East Lake Elementary School",234,20,26,33,35,34,49,37,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1063 -Emma Hutchinson Elementary School",491,41,71,85,71,78,73,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5566 -F. L. Stanton Elementary School",278,0,43,37,52,51,44,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3059 -Fain Elementary School",488,0,92,101,90,94,59,52,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0105 -Finch Elementary",494,0,80,86,81,91,85,71,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5567 -Fred A. Toomer Elementary School",197,27,38,32,35,21,22,22,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4058 -Frederick Douglass High School",1384,0,0,0,0,0,0,0,0,0,0,465,338,254,327
761,"Atlanta Public Schools","0106 -G.W. Carver High School Early College",325,0,0,0,0,0,0,0,0,0,0,93,82,83,67
761,"Atlanta Public Schools","1560 -Garden Hills Elementary School",604,4,131,125,104,87,74,79,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5560 -Grove Park Elementary School",409,20,58,65,67,78,67,54,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0403 -Hank Aaron New Beginnings Academy",267,0,0,0,0,0,0,0,3,32,69,137,24,2,0
761,"Atlanta Public Schools","0504 -Harper-Archer Middle School",627,0,0,0,0,0,0,0,218,188,221,0,0,0,0
761,"Atlanta Public Schools","0103 -Heritage Academy Elementary School",473,19,65,74,76,96,72,71,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0100 -Herman J. Russell West End Academy",610,0,0,0,0,0,0,0,209,199,202,0,0,0,0
761,"Atlanta Public Schools","0203 -Herndon Elementary ",256,0,43,37,44,43,49,40,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0207 -Hillside Conant School",66,0,0,0,4,4,7,2,7,12,8,11,5,6,0
761,"Atlanta Public Schools","2563 -Jackson Elementary School",851,4,149,160,137,150,129,122,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0282 -Jean Childs Young Middle School",624,0,0,0,0,0,0,0,190,233,201,0,0,0,0
761,"Atlanta Public Schools","0104 -John Wesley Dobbs Elementary School",583,20,90,84,103,83,103,100,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5562 -Joseph Humphries Elementary School",362,20,59,57,54,56,55,61,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0288 -Judson Price Middle School",570,0,0,0,0,0,0,0,190,177,203,0,0,0,0
761,"Atlanta Public Schools","0605 -KIPP WAYS Academy Charter School",328,0,0,0,0,0,0,89,93,77,69,0,0,0,0
761,"Atlanta Public Schools","5563 -Kennedy Middle School",360,45,0,0,0,0,0,0,106,112,97,0,0,0,0
761,"Atlanta Public Schools","0115 -Kipp Strive Charter School",94,0,0,0,0,0,0,94,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1064 -L. O. Kimberly Elementary School",448,60,71,55,54,75,76,57,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4063 -M. A. Jones Elementary School",541,20,104,74,99,83,88,73,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0373 -Martin L. King Jr. Middle School",597,0,0,0,0,0,0,0,218,192,187,0,0,0,0
761,"Atlanta Public Schools","2564 -Mary Lin Elementary School",567,20,101,85,96,89,95,81,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0186 -Maynard Jackson High School",897,0,0,0,0,0,0,0,0,0,0,330,225,146,196
761,"Atlanta Public Schools","4560 -Midtown High School",1481,0,0,0,0,0,0,0,0,0,0,503,307,342,329
761,"Atlanta Public Schools","0204 -Miles Elementary School",463,38,72,60,72,74,82,65,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1664 -Morningside Elementary School",772,0,139,130,131,125,101,146,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2053 -Morris Brandon Elementary School",1020,1,208,205,195,166,147,98,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0192 -North Atlanta High School",1129,0,0,0,0,0,0,0,0,0,0,447,245,221,216
761,"Atlanta Public Schools","5664 -Parks Middle School",471,0,0,0,0,0,0,0,156,144,171,0,0,0,0
761,"Atlanta Public Schools","0101 -Parkside Elementary School",535,32,74,76,86,97,78,92,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5558 -Paul L. Dunbar Elementary School",241,19,45,38,41,39,36,23,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3065 -Peyton Forest Elementary School",492,0,71,82,87,97,93,62,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3559 -R. N. Fickett Elementary School",587,20,89,91,97,87,105,98,0,0,0,0,0,0,0
