Georgia Department of Education
FTE Enrollment by Grade Level(PK-12) - Fiscal Year 2008-3 Data Report
"March 6, 2008 (FTE 2008-3)"
761-Atlanta Public Schools
 
System ID, System Name,School Name, Total,Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
761,"Atlanta Public Schools","0104 -John Wesley Dobbs Elementary School",410,22,60,68,69,66,68,57,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5562 -Joseph Humphries Elementary School",297,0,56,41,45,57,51,47,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0288 -Judson Price Middle School",600,0,0,0,0,0,0,0,205,188,207,0,0,0,0
761,"Atlanta Public Schools","0605 -KIPP WAYS Academy Charter School",296,0,0,0,0,0,0,83,80,74,59,0,0,0,0
761,"Atlanta Public Schools","5563 -Kennedy Middle School",418,34,0,0,0,0,0,0,126,115,143,0,0,0,0
761,"Atlanta Public Schools","1064 -L. O. Kimberly Elementary School",433,54,63,72,63,65,54,62,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4063 -M. A. Jones Elementary School",488,19,94,88,86,76,57,68,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0373 -Martin L. King Jr. Middle School",547,0,0,0,0,0,0,0,187,165,195,0,0,0,0
761,"Atlanta Public Schools","2564 -Mary Lin Elementary School",521,23,97,89,93,77,73,69,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0186 -Maynard Jackson High School",875,0,0,0,0,0,0,0,0,0,0,301,216,187,171
761,"Atlanta Public Schools","4560 -Midtown High School",1269,0,0,0,0,0,0,0,0,0,0,407,314,283,265
761,"Atlanta Public Schools","0204 -Miles Elementary School",467,40,67,83,74,64,71,68,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1664 -Morningside Elementary School",949,3,179,183,172,150,132,130,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2053 -Morris Brandon Elementary School",788,6,162,168,147,116,98,91,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0192 -North Atlanta High School",1126,0,0,0,0,0,0,0,0,0,0,384,270,238,234
761,"Atlanta Public Schools","5664 -Parks Middle School",410,0,0,0,0,0,0,0,142,144,124,0,0,0,0
761,"Atlanta Public Schools","0101 -Parkside Elementary School",567,33,82,111,89,104,97,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5558 -Paul L. Dunbar Elementary School",225,19,31,39,35,42,28,31,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3065 -Peyton Forest Elementary School",461,0,83,90,96,67,53,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3559 -R. N. Fickett Elementary School",516,20,75,77,83,91,79,91,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0180 -Ralph Bunche Middle School",827,0,0,0,0,0,0,0,287,301,239,0,0,0,0
761,"Atlanta Public Schools","1567 -Sara Rawson Smith Elementary School",836,4,146,141,146,142,126,131,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0406 -School of Health Sciences and Research at Carver",294,0,0,0,0,0,0,0,0,0,0,125,96,73,0
761,"Atlanta Public Schools","0306 -School of Technology at Carver",299,0,0,0,0,0,0,0,0,0,0,111,103,85,0
761,"Atlanta Public Schools","3055 -Senior Academy at Carver",123,0,0,0,0,0,0,0,0,0,0,0,2,7,114
761,"Atlanta Public Schools","0208 -South Atlanta Law and Social Justice School",161,0,0,0,0,0,0,0,0,0,0,123,38,0,0
761,"Atlanta Public Schools","0308 -South Atlanta Leadership and Economic Empowerment School",326,0,0,0,0,0,0,0,0,0,0,0,19,143,164
761,"Atlanta Public Schools","0408 -South Atlanta School of Computer Animation and Design",159,0,0,0,0,0,0,0,0,0,0,109,50,0,0
761,"Atlanta Public Schools","0108 -South Atlanta School of Health and Medical Science",157,0,0,0,0,0,0,0,0,0,0,99,58,0,0
761,"Atlanta Public Schools","0188 -Sylvan Hills Middle School",446,0,0,0,0,0,0,0,150,146,150,0,0,0,0
761,"Atlanta Public Schools","0296 -T. J. Perkerson Elementary School",397,29,63,54,72,48,72,59,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0205 -Tech High School",233,0,0,0,0,0,0,0,0,0,0,64,70,52,47
761,"Atlanta Public Schools","1408 -The Best Academy at Benjamin S. Carson",135,0,0,0,0,0,0,0,135,0,0,0,0,0,0
761,"Atlanta Public Schools","0107 -The Bridge",30,0,0,0,0,0,0,0,1,0,3,12,10,3,1
761,"Atlanta Public Schools","2062 -The John Hope-Charles Walter Hill Elementary Schools",195,0,46,41,26,35,26,21,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0506 -The School of the Arts at Carver",223,0,0,0,0,0,0,0,0,0,0,76,81,66,0
761,"Atlanta Public Schools","0808 -Therrell School of Business and Entrepreneurship - C",375,0,0,0,0,0,0,0,0,0,0,6,15,189,165
761,"Atlanta Public Schools","0608 -Therrell School of Engineering  Math  and Science - C",207,0,0,0,0,0,0,0,0,0,0,129,78,0,0
761,"Atlanta Public Schools","0708 -Therrell School of Health and Science - C",170,0,0,0,0,0,0,0,0,0,0,113,57,0,0
761,"Atlanta Public Schools","0508 -Therrell School of Law  Government and Public Policy - C",204,0,0,0,0,0,0,0,0,0,0,114,57,9,24
761,"Atlanta Public Schools","4066 -Thomas Heathe Slater Elementary School",507,17,88,83,99,81,74,65,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5067 -Thomasville Heights Elementary School",568,18,92,126,84,108,77,63,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1068 -Towns Elementary School",413,22,70,64,57,60,64,76,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0191 -Turner Middle School",362,0,0,0,0,0,0,0,110,124,128,0,0,0,0
761,"Atlanta Public Schools","0405 -University Community Academy",396,0,30,44,57,53,43,30,53,45,41,0,0,0,0
761,"Atlanta Public Schools","2568 -Venetian Hills Elementary School",360,0,56,65,67,58,51,63,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3068 -Walden Middle School",186,0,0,0,0,0,0,0,66,56,64,0,0,0,0
761,"Atlanta Public Schools","4568 -Washington High School Senior Academy",1317,0,0,0,0,0,0,0,0,0,0,454,335,282,246
761,"Atlanta Public Schools","5068 -Waters Elementary School",243,20,29,35,35,38,35,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1208 -Wesley International Academy Charter",256,0,79,45,32,33,27,20,20,0,0,0,0,0,0
761,"Atlanta Public Schools","2569 -West Manor Elementary School",261,0,40,35,48,57,37,44,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3069 -White Elementary School",310,0,49,45,66,49,45,56,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3569 -Whitefoord Elementary School",301,0,42,57,43,56,50,53,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3566 -William J. Scott Elementary School",452,0,83,102,78,63,73,53,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1053 -William M.Boyd Elementary School",296,0,54,52,56,47,46,41,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4569 -Williams Elementary School",440,44,63,82,68,58,72,53,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3067 -Willis A. Sutton Middle School",890,0,0,0,0,0,0,0,342,278,270,0,0,0,0
761,"Atlanta Public Schools","5569 -Woodson Elementary School",389,26,70,58,59,62,51,63,0,0,0,0,0,0,0
761,"Atlanta Public Schools"," System Total for Atlanta Public Schools",48532,955,4458,4706,4488,4290,3971,3783,3447,3228,3447,3946,2889,2629,2295
