Georgia Department of Education
FTE Enrollment by Grade Level(PK-12) - Fiscal Year 2016-3 Data Report
"March 3, 2016 (FTE 2016-3)"
761-Atlanta Public Schools
 
System ID, System Name,School Name, Total,Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
761,"Atlanta Public Schools","0413 -Adamsville Primary School",428,51,118,121,138,0,0,0,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0415 -Atlanta Classical Academy",541,0,54,56,54,55,55,54,54,54,54,51,0,0,0
761,"Atlanta Public Schools","0505 -Atlanta Neighborhood Charter - Elementary",420,0,68,69,68,71,72,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0206 -Atlanta Neighborhood Charter - Middle",234,0,0,0,0,0,0,0,81,80,73,0,0,0,0
761,"Atlanta Public Schools","1411 -B.E.S.T Academy",477,0,0,0,0,0,0,0,76,85,89,80,65,38,44
761,"Atlanta Public Schools","5066 -Barack and Michelle Obama Academy",258,23,32,40,40,40,40,43,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0604 -Bazoline E. Usher/Collier Heights Elmentary School",434,21,55,77,63,71,80,67,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3051 -Beecher Hills Elementary School",337,19,43,47,66,58,61,43,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0182 -Benjamin E. Mays High School",1696,0,0,0,0,0,0,0,0,0,0,538,452,334,372
761,"Atlanta Public Schools","5051 -Benteen Elementary School",310,19,45,54,52,54,51,35,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1052 -Bethune Elementary School",508,21,80,79,97,88,84,59,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0303 -Bolton Academy Elementary ",585,62,84,91,90,99,72,87,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0315 -Booker T. Washington High School",815,0,0,0,0,0,0,0,0,0,0,251,193,199,172
761,"Atlanta Public Schools","0305 -Burgess-Peterson Elementary School",371,62,61,62,50,51,47,38,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0196 -Cascade Elementary School",443,20,74,89,59,69,78,54,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0199 -Centennial Place Academy (Charter)",737,2,102,112,96,101,91,100,77,56,0,0,0,0,0
761,"Atlanta Public Schools","0515 -Charles Drew Charter JA/SR Academy",672,0,0,0,0,0,0,0,127,120,127,131,82,85,0
761,"Atlanta Public Schools","2560 -Charles L. Gideons Elementary School",350,21,49,55,58,56,67,44,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0201 -Charles R. Drew Charter School",1010,90,162,162,159,160,140,137,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4056 -Cleveland Avenue Elementary School",359,25,54,51,61,64,57,47,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2057 -Connally Elementary School",365,22,59,52,63,61,66,42,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3057 -Continental Colony Elementary School",497,47,76,87,80,66,81,60,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1410 -Corretta Scott King Young Womens' Leadership Academy",474,0,0,0,0,0,0,0,80,75,80,93,61,52,33
761,"Atlanta Public Schools","0173 -Crawford Long Middle School",638,0,0,0,0,0,0,0,202,202,234,0,0,0,0
761,"Atlanta Public Schools","2664 -Crim High School",173,0,0,0,0,0,0,0,0,0,0,28,29,45,71
761,"Atlanta Public Schools","1409 -D. M. Therrell High School",800,0,0,0,0,0,0,0,0,0,0,255,221,162,162
761,"Atlanta Public Schools","1563 -David T Howard Middle School",1073,0,0,0,0,0,0,0,391,337,345,0,0,0,0
761,"Atlanta Public Schools","0304 -Deerwood Academy ",705,47,105,114,117,100,120,102,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1066 -E. Rivers Elementary School",766,39,116,130,127,117,137,100,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1063 -Emma Hutchinson Elementary School",456,20,84,90,64,71,73,54,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5566 -F. L. Stanton Elementary School",302,19,45,53,39,51,50,45,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3059 -Fain Elementary School",516,21,95,87,88,73,81,71,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0105 -Finch Elementary",565,44,102,91,110,79,79,60,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5567 -Fred A. Toomer Elementary School",339,59,54,45,49,48,50,34,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4058 -Frederick Douglass High School",841,0,0,0,0,0,0,0,0,0,0,273,231,141,196
