Georgia Department of Education
FTE Enrollment by Grade Level(PK-12) - Fiscal Year 2010-3 Data Report
"March 4, 2010 (FTE 2010-3)"
761-Atlanta Public Schools
 
System ID, System Name,School Name, Total,Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
761,"Atlanta Public Schools","2050 -Adamsville Elementary School",363,1,66,49,70,66,66,45,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0505 -Atlanta Neighborhood Charter - Elementary",344,0,60,59,60,60,58,47,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0206 -Atlanta Neighborhood Charter - Middle",159,0,0,0,0,0,0,0,72,50,37,0,0,0,0
761,"Atlanta Public Schools","0117 -Atlanta Preparatory Academy",238,0,55,47,41,43,36,16,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1008 -Bakers Ferry-Residential Facility",8,0,0,0,0,0,0,0,0,0,2,2,3,1,0
761,"Atlanta Public Schools","5066 -Barack and Michelle Obama Academy",318,0,52,52,49,51,55,59,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0604 -Bazoline E. Usher/Collier Heights Elmentary School",431,20,67,64,68,72,73,67,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3051 -Beecher Hills Elementary School",351,41,59,53,52,55,51,40,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0182 -Benjamin E. Mays High School",1679,0,0,0,0,0,0,0,0,0,0,652,360,343,324
761,"Atlanta Public Schools","5051 -Benteen Elementary School",252,0,41,40,48,37,35,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1052 -Bethune Elementary School",360,2,52,62,52,73,64,55,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0303 -Bolton Academy Elementary ",500,23,101,88,85,63,77,63,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0113 -Booker T. Washington - Early College Small School",65,0,0,0,0,0,0,0,0,0,0,65,0,0,0
761,"Atlanta Public Schools","0112 -Booker T. Washington High School - Banking  Finance and Investment Small Sc",87,0,0,0,0,0,0,0,0,0,0,87,0,0,0
761,"Atlanta Public Schools","0114 -Booker T. Washington High School - Health  Sciences and Nutrition Small Sch",87,0,0,0,0,0,0,0,0,0,0,87,0,0,0
761,"Atlanta Public Schools","0305 -Burgess-Peterson Elementary School",274,51,40,39,35,43,33,33,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5054 -Capitol View Elementary School",287,0,45,50,48,70,42,32,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0196 -Cascade Elementary School",401,3,72,66,60,77,72,51,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0199 -Centennial Place Academy (Charter)",477,0,85,94,75,76,72,75,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2560 -Charles L. Gideons Elementary School",643,58,93,90,99,108,95,100,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0201 -Charles R. Drew Charter School",809,42,85,77,79,83,90,71,95,98,89,0,0,0,0
761,"Atlanta Public Schools","4056 -Cleveland Avenue Elementary School",364,20,50,53,56,65,56,64,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5056 -Coan Middle School",337,0,0,0,0,0,0,0,117,110,110,0,0,0,0
761,"Atlanta Public Schools","2057 -Connally Elementary School",474,23,61,73,85,87,75,70,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3057 -Continental Colony Elementary School",387,23,66,65,65,66,56,46,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4057 -Cook Elementary School",354,27,45,52,49,62,52,67,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0908 -Coretta Scott King Young Womens Leadership Academy - C",407,0,0,0,0,0,0,0,138,123,146,0,0,0,0
761,"Atlanta Public Schools","0173 -Crawford Long Middle School",596,0,0,0,0,0,0,0,210,177,209,0,0,0,0
761,"Atlanta Public Schools","2664 -Crim High School",525,0,0,0,0,0,0,0,0,0,23,119,67,192,124
761,"Atlanta Public Schools","1563 -David T Howard Middle School",781,0,0,0,0,0,0,0,290,261,230,0,0,0,0
761,"Atlanta Public Schools","0304 -Deerwood Academy ",665,20,101,101,112,103,128,100,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1066 -E. Rivers Elementary School",539,31,100,87,93,94,68,66,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2059 -East Lake Elementary School",244,18,27,33,38,37,53,38,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1063 -Emma Hutchinson Elementary School",514,45,81,83,79,83,71,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5566 -F. L. Stanton Elementary School",304,1,46,41,57,54,50,55,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3059 -Fain Elementary School",473,1,94,95,88,88,58,49,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0105 -Finch Elementary",487,0,81,87,77,85,85,72,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5567 -Fred A. Toomer Elementary School",211,38,36,31,38,20,24,24,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4058 -Frederick Douglass High School",1367,0,0,0,0,0,0,0,0,0,0,460,331,253,323
761,"Atlanta Public Schools","0106 -G.W. Carver High School Early College",315,0,0,0,0,0,0,0,0,0,0,91,81,77,66
761,"Atlanta Public Schools","1560 -Garden Hills Elementary School",615,6,133,128,103,90,76,79,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5560 -Grove Park Elementary School",419,20,61,62,64,83,72,57,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0403 -Hank Aaron New Beginnings Academy",297,0,0,0,0,0,0,0,24,60,87,114,12,0,0
761,"Atlanta Public Schools","0504 -Harper-Archer Middle School",650,0,0,0,0,0,0,0,225,193,232,0,0,0,0
761,"Atlanta Public Schools","0103 -Heritage Academy Elementary School",475,20,72,74,73,94,72,70,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0100 -Herman J. Russell West End Academy",620,0,0,0,0,0,0,0,210,208,202,0,0,0,0
761,"Atlanta Public Schools","0203 -Herndon Elementary ",230,0,38,33,41,36,47,35,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0207 -Hillside Conant School",68,0,0,0,7,4,9,4,7,10,8,11,4,4,0
761,"Atlanta Public Schools","2563 -Jackson Elementary School",856,5,152,163,139,146,131,120,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0282 -Jean Childs Young Middle School",612,0,0,0,0,0,0,0,185,224,203,0,0,0,0
761,"Atlanta Public Schools","0104 -John Wesley Dobbs Elementary School",562,18,86,83,103,82,94,96,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5562 -Joseph Humphries Elementary School",366,20,58,56,61,56,59,56,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0288 -Judson Price Middle School",574,0,0,0,0,0,0,0,199,164,211,0,0,0,0
761,"Atlanta Public Schools","0605 -KIPP WAYS Academy Charter School",311,0,0,0,0,0,0,83,91,72,65,0,0,0,0
761,"Atlanta Public Schools","5563 -Kennedy Middle School",369,41,0,0,0,0,0,0,104,114,110,0,0,0,0
761,"Atlanta Public Schools","0115 -Kipp Strive Charter School",86,0,0,0,0,0,0,86,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1064 -L. O. Kimberly Elementary School",489,63,74,62,63,82,84,61,0,0,0,0,0,0,0
761,"Atlanta Public Schools","4063 -M. A. Jones Elementary School",565,23,109,80,105,83,81,84,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0373 -Martin L. King Jr. Middle School",599,0,0,0,0,0,0,0,215,198,186,0,0,0,0
761,"Atlanta Public Schools","2564 -Mary Lin Elementary School",573,22,100,87,96,89,97,82,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0186 -Maynard Jackson High School",863,0,0,0,0,0,0,0,0,0,0,317,206,150,190
761,"Atlanta Public Schools","4560 -Midtown High School",1427,0,0,0,0,0,0,0,0,0,0,489,305,320,313
761,"Atlanta Public Schools","0204 -Miles Elementary School",486,38,80,58,75,80,85,70,0,0,0,0,0,0,0
761,"Atlanta Public Schools","1664 -Morningside Elementary School",771,3,143,130,124,126,98,147,0,0,0,0,0,0,0
761,"Atlanta Public Schools","2053 -Morris Brandon Elementary School",1018,2,215,202,197,162,142,98,0,0,0,0,0,0,0
761,"Atlanta Public Schools","0192 -North Atlanta High School",1118,0,0,0,0,0,0,0,0,0,0,437,242,219,220
761,"Atlanta Public Schools","5664 -Parks Middle School",440,0,0,0,0,0,0,0,149,138,153,0,0,0,0
761,"Atlanta Public Schools","0101 -Parkside Elementary School",558,34,75,75,92,101,81,100,0,0,0,0,0,0,0
761,"Atlanta Public Schools","5558 -Paul L. Dunbar Elementary School",266,18,48,42,44,47,41,26,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3065 -Peyton Forest Elementary School",478,1,68,80,87,91,91,60,0,0,0,0,0,0,0
761,"Atlanta Public Schools","3559 -R. N. Fickett Elementary School",608,22,90,95,102,96,105,98,0,0,0,0,0,0,0
